5.418892164574705358e-07,5.262431040657642893e-05,3.288037711743153132e-05,9.206539741716076490e-06,2.431302161892362786e-06,1.645285378029294899e-05,1.367103923968350878e-05,8.606765570586971551e-06,5.524434983114890226e-06,1.637509258233382206e-07,5.147393324328759716e-06,1.552944556524944982e-10,9.820572661024067623e-08,5.580031139123039504e-06,2.886924405298950707e-06,1.155173910123021566e-06,1.095232629085981257e-05,1.848992647351963533e-07,9.341830388151765413e-08,4.519675568478337716e-06,1.379569869412940141e-08,3.360077782245628891e-08,8.029757127195391005e-07,6.560272752282351940e-05,3.949074061826221018e-04,1.753528378067672241e-04,1.514589747549039974e-07,2.187878296056846221e-07,2.140272975101212052e-07,3.535412351303483940e-06,1.692346467317548528e-08,6.150372391005670806e-06,1.591591190075646132e-06,2.456241939078622182e-05,2.136981241364502572e-05,1.968789846294039348e-06,3.625102873710426407e-07,5.220041601609771845e-05,4.545214120952552597e-06,1.582012781275201777e-12,6.345467623914235306e-05,4.705220467449906939e-07,3.920942260828481907e-02,1.075193490466157160e-05,1.235393385223612905e-05,2.574877364746949581e-09,2.629676869508593361e-07,3.393999927047480922e-09,9.281424037486962137e-08,3.082386109021926281e-05
1.128833912531907682e-05,7.445097173682491607e-06,1.273398345890828899e-05,3.291041136328668324e-06,5.263832238382845927e-06,6.342381740262766433e-06,9.512980513899910835e-05,1.115535331582707680e-04,4.545692176910358343e-07,1.747439082009688668e-06,2.437961532188478281e-04,1.423301912092891291e-05,3.348180283468924351e-06,2.766749979394830103e-05,7.954792913881223083e-06,2.115586590430054693e-06,1.618659089535179381e-05,6.035054094926953298e-05,5.209739044862770220e-07,7.260743598742715513e-05,4.321984858539359791e-05,3.360397967130295669e-06,4.816327102719164647e-07,1.262805938481781262e-08,2.620323725455602161e-08,2.272483899352908260e-02,1.489043418564004054e-05,1.878094123321963650e-05,6.887430677031747338e-05,1.617008948644648776e-05,1.321122840201132625e-06,4.052329173552638164e-06,7.577133832369568692e-06,8.111030093134779433e-05,1.437430568002058843e-06,1.209116765142076788e-06,2.969795529381592187e-05,1.250379472077989875e-05,2.161976978130319338e-06,1.320962864126614680e-04,4.918613323318165857e-06,6.169352455411789060e-07,2.203707736384035928e-02,2.489618869029797859e-05,1.774241289576694474e-05,1.189227384160993140e-05,9.366953152566161973e-09,1.244484478395684164e-06,6.695075763519923485e-05,5.697317886258405975e-07
1.822054521429810751e-06,9.835188590460502154e-08,1.569634185971012942e-06,1.781748996635092692e-06,2.189347157168453900e-06,6.359522494686096813e-07,8.819229037461270637e-10,2.182916540605148459e-06,4.010659159665499730e-05,4.563535100626128415e-07,1.218319175065326529e-05,6.704961290658446264e-04,3.033501203695420731e-05,2.498830770803865002e-07,1.596692284022447074e-06,6.991611038305229722e-06,2.203468521357075850e-05,1.648627954170745063e-06,4.777314166253944202e-07,4.668476664800063269e-04,1.219189487549048866e-06,1.992769374888904779e-07,3.769075753561747669e-06,1.873952779946156228e-06,9.566749802380843451e-03,5.351562613119784789e-02,1.389744161581180477e-09,2.950823485426078369e-07,2.131125033493973926e-07,2.175448130075818191e-04,1.831006811371829504e-05,2.860203703739013439e-05,4.231719243816209522e-06,3.833601846551426544e-08,2.564335384774004502e-06,3.898588679519562199e-08,3.190617886403581858e-09,1.600840803324883428e-05,2.187521903143479928e-06,5.223346476440712154e-07,6.340763487562393380e-07,1.811217317705149409e-05,7.377146453423067112e-04,1.658815662890736420e-06,3.831880688100885792e-06,7.506033580143330736e-05,8.063487719084538534e-07,2.749315721342251968e-06,1.111627955187642700e-04,4.035543506778260439e-05
3.813557613567633657e-08,1.385501601609234962e-08,3.597002421091508387e-07,1.770807553599577754e-07,7.012336113205563560e-09,3.384495869790793879e-06,3.032030548459984699e-10,1.434369084357258444e-05,6.819722970889246236e-05,2.689969769663723161e-06,1.708851326877033635e-07,3.858506118936711660e-06,3.554810992484602476e-07,9.129554327101032457e-09,5.769556605737262581e-07,5.629723590095283127e-05,2.985806695374012270e-07,2.380626019955759794e-05,5.808987045864880388e-08,2.677865339893030147e-03,2.963204759825271094e-10,1.748286388846820574e-06,2.698326655732309414e-06,9.701019949884399343e-05,6.158443853003583990e-02,2.427724024031192168e-02,1.063246510427697839e-06,3.075441768422127977e-05,7.399647123172748179e-05,2.195632265122410910e-05,5.307298277357065033e-07,2.557769251886391729e-04,9.836609810356857297e-07,5.634180592061907409e-07,4.354891255389205446e-06,3.957802722789434326e-05,9.900792369839525577e-07,6.963597033651972539e-07,6.233946710051165843e-06,1.505396110288394033e-02,5.338406712646839457e-05,7.405917504469528142e-05,2.512007725627886265e-06,2.019518135322883168e-06,2.360081273345067889e-06,5.889856925943709194e-05,1.983529166428237749e-07,4.934232089918811108e-07,1.434838123371451096e-05,2.894106687404218699e-06
4.980055897633782973e-05,8.837514149351756025e-09,1.580385368034406953e-08,8.727694671095819899e-05,5.351252910331141157e-06,1.708223361650964837e-05,8.854681326009181813e-08,9.798210586171674649e-06,6.394306245397207014e-07,3.126354124700641372e-06,1.719482312022262236e-03,1.613897982169844314e-02,8.216120321907305433e-05,5.897702762143632168e-06,1.180155029866769037e-05,4.048377427675674907e-05,5.268533585471552689e-05,4.119441039324236466e-05,2.456633622344998240e-05,4.454685473573543122e-03,3.002636885754815131e-04,3.772701975405641608e-07,8.705137250368130219e-08,1.183790563438070953e-08,2.730880194697638680e-02,7.944956815316664422e-03,2.324831481251385553e-04,3.280262435416525361e-05,1.310922742327801397e-03,3.297793242751435633e-05,7.998472507848695566e-05,8.070411016147104207e-07,3.964354988910537854e-06,3.586666444205377768e-05,3.753298960421344428e-06,1.134407507017085198e-06,5.817907280359226635e-06,1.196423182190675181e-07,1.365420598050810516e-05,8.039531084520736004e-02,3.988317525274583693e-08,4.804877178417938288e-06,3.079794845570794112e-04,6.698193390888489746e-06,4.850067820772049968e-05,1.139709221698876807e-05,1.152111716082838901e-05,2.678258200170045925e-06,1.506391056815464867e-04,1.188237144351922252e-06
9.586806490938011791e-06,3.340746863318305985e-06,2.346878672846552691e-10,1.233654879622353278e-05,5.668695792723875545e-04,5.320041113634639530e-05,2.999285559095901013e-07,1.072071121565654777e-06,3.234902457554361780e-05,2.587198228086672974e-06,2.747078182690833483e-05,8.293469719035984067e-02,5.184974739240705939e-04,9.199041470952371209e-05,3.734123916413212974e-05,3.281895030546597754e-04,1.312078608074919840e-04,4.392061557044838751e-05,1.349304189622968629e-05,7.831440974755961987e-03,7.284684345879647281e-05,2.417264561727828188e-05,4.819685670406297328e-05,1.719970903911584754e-06,4.689902886473427911e-08,8.259555643081069320e-03,6.008998552149184081e-05,8.514252515099013667e-06,3.909338085216721771e-08,4.746375355439950243e-06,7.863863307184698105e-05,1.976343183614788339e-04,3.127706044753311335e-05,1.187147820757497173e-04,1.211600577402116238e-06,2.146220865222554597e-06,2.913022067177844140e-05,4.136942489748869572e-08,9.873838284833450913e-08,4.219860292354747633e-02,7.908942905762886036e-06,9.048445526359871080e-06,3.966025275478100159e-03,9.604706456915780566e-04,7.587772799789168439e-05,1.917864673050634567e-04,7.919984584463027347e-07,1.588782438253795390e-07,1.239087189748892814e-02,1.314127820526410112e-04
1.404928495252863659e-05,1.165280236894356396e-05,1.507042202545303878e-12,5.702104051922908025e-06,1.679280262468216603e-04,6.474185146813397841e-05,1.978755075316963746e-06,1.833529512347710890e-04,6.389545201026122995e-04,2.704970264079149534e-05,2.337863776886083759e-04,4.055378578810924645e-02,1.869533063155777095e-03,4.125261331171839701e-04,1.834155953383442267e-05,1.243748633360158840e-03,1.080879868784627630e-05,7.959591347205589819e-04,9.881517468029376808e-07,1.406423759846534612e-03,3.918081102944672984e-04,9.785113739511725145e-05,1.661629807132816337e-04,4.159989032712401911e-04,3.810295283096637280e-03,5.473235827193643349e-03,2.147887135865080162e-04,3.543383357247779962e-04,4.665806167684853623e-03,2.489189931171811813e-05,1.386590977807305493e-04,6.016589623693171900e-04,8.401361029593452674e-05,1.054421171271807006e-04,2.895654285826721085e-05,8.217727980623458142e-06,5.542900758530081538e-04,1.124996015315428372e-06,1.150757387324761295e-04,1.126075889449814728e-06,3.450705342897604933e-04,1.604958083550649334e-04,3.693953499619897357e-03,7.044713920094431607e-04,3.337306081764133286e-04,4.295358364780938625e-04,9.105577351826198702e-06,3.820438284993299707e-06,7.925068477150663815e-02,1.302341953628348100e-04
3.740756387500473748e-08,2.632072684199810011e-05,7.586141073918084473e-11,1.920549063461704335e-03,1.199478807135850706e-05,4.131500271329393313e-06,2.414078743066206604e-06,6.033251855389564871e-05,9.268926373313933441e-06,2.787630721802891512e-05,3.752641273959371059e-04,3.520336180663914955e-06,7.993905710214083008e-04,4.843203960672740819e-04,1.822221729827404540e-07,7.915169002063282382e-05,1.129355988913966413e-04,2.330693761771912315e-04,8.131309013955990135e-06,3.250040515850243644e-03,3.470953817378060347e-04,7.446826207463927200e-05,1.507422164008606380e-06,1.158660428730073818e-04,3.498930208050627429e-03,1.059651493252576149e-03,1.225958318678041984e-05,1.089352615529467268e-04,2.560589510008433670e-02,3.437387714321167077e-04,8.409258330392872533e-05,6.262987636507114098e-02,2.053393834125093089e-04,1.756631783767217408e-05,8.994150534195279772e-05,1.470081730645467558e-04,3.959734607122187124e-05,2.758137555957900617e-05,6.131429720300606413e-05,1.735450985995274341e-05,8.448112044580102285e-07,4.254379573228685975e-06,3.240170148775583305e-05,1.961502492448678181e-05,1.701126949270397750e-05,8.475139314979747169e-04,8.094810867325992876e-08,4.633649754412056804e-06,5.372485793196728199e-02,1.817173062495554411e-04
2.055840446052308355e-06,2.512330481351827518e-07,2.117591279437069099e-09,3.789088738498898017e-08,2.557206855081915232e-04,5.996712705260612405e-05,4.552887669097067556e-06,2.381085681642767528e-04,1.035599864482315613e-06,4.697121884004133171e-05,1.789825790511934979e-04,6.956434811064627949e-06,6.933604901665760570e-07,9.930061543071792772e-06,3.407348325446644722e-08,5.015513993814004921e-04,8.216053584898520869e-06,2.361784056703781229e-04,7.343722633562234986e-07,5.391523358638120045e-02,6.968693938091634734e-04,3.124194920760242013e-06,1.658796588913505099e-09,5.720201935802497457e-06,3.750992058001353371e-04,5.980041176338362274e-04,4.654134029132370870e-03,9.555855483665974710e-04,2.885227938900453495e-02,1.542872625636597470e-05,1.002529833523833993e-09,5.990810922313386661e-02,4.830116981154499878e-06,9.226218340748237358e-04,1.188644192052569119e-04,1.781512872590902795e-07,1.496819174148101899e-03,1.822886009367628037e-07,7.643158294349859815e-06,5.196775251788173368e-05,5.198130750651652841e-04,8.061150823330632552e-06,9.837640251105835704e-04,3.641581289686308650e-04,8.199728848019355194e-07,1.412430152180494877e-03,2.924229733442288905e-06,8.353545557903469400e-07,1.035058744984779713e-05,4.328391332318525664e-08
2.658265298201586784e-05,1.399014146050439015e-04,3.455828062119004487e-11,1.958896535368646072e-04,9.319752071717357471e-04,1.171357879676419479e-07,1.320065824609428327e-06,4.045318610402887889e-09,8.813128514461927474e-05,1.791491362578739163e-05,2.122808794960169554e-02,4.594395869212659727e-05,1.324739858942471961e-03,5.617965085875904416e-03,5.561232289285525417e-06,8.231817522346501987e-04,4.392847396514713496e-03,1.131458355226787364e-07,1.205804638548250175e-05,7.896281339238085673e-02,1.413297714046039518e-03,2.168806814032050707e-05,8.670355884036104444e-05,1.300445040354576785e-03,1.098134627353877817e-04,5.796597310381841071e-07,4.278471123952912231e-06,2.785504023552272282e-04,1.910726690579362265e-04,4.963531712220994288e-05,5.142468063095710813e-04,5.785058572394940758e-05,1.330440732029034782e-04,1.391935332958426632e-03,3.340616946792572051e-05,2.075822131159169281e-05,4.049655401262320124e-04,2.137347249050171815e-04,3.149737043130684802e-06,9.124189293212726232e-04,2.730856424950743375e-09,5.775507465135606046e-06,4.131646408528871452e-06,9.094754407014498702e-06,1.360100400562092927e-05,8.748986877056986328e-05,1.829057886234141487e-05,5.440293506938613916e-07,1.069927297807493350e-04,1.692896418880038018e-03
